,track_id,track_name,artists,track_genre,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5453,666yeZ1GZ4tkVK2qhPSzCL,Remember To Remember Me,Isak Danielson,songwriter,56,0.499,0.463,7,-6.843,0,0.0331,0.799,0.0,0.0828,0.231,95.971,4
5454,2fu5rPvhr3plV0tlVbzpb4,Mírame a la Cara,Khaled,spanish,62,0.816,0.885,2,-4.232,0,0.0879,0.301,0.0,0.0656,0.743,99.975,4
5455,6JCO6XWIAWAQcG2UG7pZAG,Tren a la Luna,Chancho En Piedra,ska,43,0.65,0.852,1,-7.348,0,0.0844,0.0163,0.0101,0.28,0.903,119.996,4
5456,6ZEVE9gBIi7MnO2szA8yWg,Quadros (feat. João Carreiro) - Ao Vivo,Fiduma & Jeca;João Carreiro,sertanejo,46,0.581,0.705,4,-3.116,1,0.029,0.497,0.0,0.475,0.207,105.956,4
5457,52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',Bob Dylan,folk,67,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3
5458,52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,british,69,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,4
5459,3PhGdcfFpdfliGQ2ceSMSB,Segue Sua Vida - Ao Vivo,Doce Encontro,pagode,46,0.562,0.745,9,-8.921,1,0.0373,0.19,0.0,0.901,0.907,95.052,4
5460,1xtlT8C62HToUvB0xmwvyi,Kurumugil,Vishal Chandrashekhar;Sai Vignesh,pop,65,0.419,0.342,4,-10.985,1,0.0636,0.518,0.0,0.106,0.599,149.798,3
5461,0pYmuht36fZzdpHMhEB2Al,What $ Love - Roman's Remix,Romanthony;Roman,chicago-house,5,0.823,0.708,1,-7.411,1,0.273,0.0371,5.16e-06,0.0638,0.478,120.538,4
5462,4QQL5qNwVZ1FctLoVqN9rn,Separate Ways (Worlds Apart) - Steve Perry & Bryce Miller Extended Remix,Journey;Steve Perry,hard-rock,58,0.434,0.762,2,-7.352,1,0.0493,0.0282,2.45e-05,0.118,0.0729,129.957,4
5463,7rxor4wIQXhH7EdhEHR3Oz,Boomshaka,René LaVice;Danny Byrd,drum-and-bass,15,0.525,0.934,5,-3.918,0,0.0604,0.00151,0.85,0.0828,0.185,173.979,4
5464,2KrXkY8yRsncGk2kXPD4Zt,Diazepam,Leiva;Natalia Lafourcade,spanish,58,0.436,0.46,4,-6.037,1,0.0307,0.62,0.0,0.17,0.384,180.124,3
5465,5zSLlhe4kThCv0otCTv5CL,Motivation,22 Void Beats;Sneaky Ollie;Milano The Don,electronic,38,0.469,0.95,9,-6.459,1,0.443,0.0264,0.00453,0.19,0.312,149.883,4
5466,3QXEJCrsvqRzSk2MWquUoc,Aqua,Secret Frequency Crew,idm,10,0.64,0.577,0,-12.169,1,0.0621,0.169,0.47,0.136,0.143,139.95,4
5467,0akM7cwQ5xLQIIlTeWzubk,Boomerang,The Summer Set,piano,56,0.646,0.926,6,-2.531,0,0.15,0.0452,0.0,0.2,0.797,93.998,4
5468,6NCylXeJcHOI908PjZDFcg,童話,Michael Wong,mandopop,60,0.54,0.405,6,-7.295,1,0.0272,0.768,0.0,0.11,0.309,136.028,4
5469,2OdUMdzGUraFpaWOrBI0jc,甚麼是緣份,Samantha Lam,cantopop,22,0.49,0.4,0,-13.119,0,0.0358,0.531,0.0,0.148,0.362,87.758,4
5470,6mo88PgAWke0VsVbFmABoT,TROUBLEMAKER,F.O.O.L,club,37,0.694,0.935,10,-4.239,0,0.0845,0.00219,0.759,0.153,0.666,124.983,4
5471,014yBfk5cE068jlXiX59l0,Не пробуждай воспоминаний,Oleg Pogudin,romance,0,0.328,0.0985,2,-18.566,0,0.0357,0.934,0.00363,0.141,0.174,91.147,3
5472,7F7DIhKoISusxKyw1013v1,Please Come Home For Christmas - Album Version / Addtl. Strings,B.B. King,soul,0,0.498,0.533,10,-7.337,1,0.0245,0.261,0.0471,0.314,0.288,96.459,3
5473,5RNjs0ue5fBDLRmS1OCZcW,They Came from the Shadows,Teenage Bottlerocket,power-pop,25,0.44,0.994,6,-2.938,0,0.0736,6.97e-06,0.0518,0.0744,0.611,102.982,4
5474,0mYYcDy6DOPfmI9TpZWyVX,Minute,No Way Back;Sophia Black,deep-house,38,0.694,0.721,0,-6.02,0,0.0313,0.0823,0.0013,0.104,0.396,103.03,4
5475,7mYUEl7QoySTYm6J4J1Cfg,Don't Give a Damn,Honky Tonk Hustlas,goth,29,0.603,0.876,9,-4.846,1,0.0358,0.288,9.13e-06,0.332,0.963,141.944,4
5476,06eFWpksA3M9qg8GeOGGBX,LET’S DO IT AGAIN - Radio Edit,Jamie xx,electronic,63,0.66,0.837,2,-7.415,0,0.0294,0.242,0.876,0.0704,0.302,123.991,4
5477,1hIDTpCdDQ4yluhcOOZtYb,Outerspace Chick,Texabilly Rockets,rockabilly,26,0.526,0.969,9,-2.738,1,0.0478,0.277,0.000126,0.319,0.872,88.322,4
5478,6meH4I9A4WZtD3z8hnQKqr,From The Morning,Nick Drake,british,58,0.644,0.325,0,-11.056,1,0.036,0.869,0.0511,0.11,0.367,108.933,4
5479,0ulct3cASnhGvaGhFIuIyZ,Temptation,Raveena,chill,60,0.734,0.541,7,-8.86,1,0.131,0.454,0.000851,0.132,0.501,140.044,4
5480,7j6w3FYbWFgDhIbvZahVaW,Wieder alles im Griff,Jürgen Drews;Giovanni Zarrella,party,26,0.701,0.974,9,-3.76,1,0.0489,0.0302,0.0,0.337,0.875,128.581,4
5481,3iVz8Y66X56jkJHhbIcBOL,Jerusalén,Rata Blanca,heavy-metal,22,0.313,0.683,7,-15.873,1,0.0558,1.18e-05,0.897,0.224,0.192,120.01,4
5482,4OnqJ1ml4Jgr5AAKNrrYCD,Down in Mexico,The Coasters,rockabilly,54,0.614,0.589,1,-8.667,1,0.0573,0.7,0.0,0.069,0.894,111.879,4
5483,0lozAj904nKA5sb3C6aAPu,Deixa A Vida Me Levar,Zeca Pagodinho,pagode,50,0.631,0.845,11,-8.08,1,0.236,0.486,0.0,0.0864,0.807,105.103,4
5484,25kGCuGWAYfyoz7RozlTpO,Motion,Peter Sandberg,ambient,53,0.137,0.00965,3,-34.079,1,0.0487,0.995,0.917,0.107,0.0895,176.173,3
5485,7ggEnd3patpPclJvsOKFnP,The Blood,Signs of the Swarm,death-metal,21,0.41,0.994,2,-3.062,1,0.132,0.000164,0.000805,0.313,0.096,139.93,4
5486,01lTSkSxe2k2QcLPlbNhjl,Human Experience,Toneshifterz,hardstyle,26,0.61,0.817,6,-8.584,1,0.0468,0.54,0.00834,0.264,0.329,149.957,4
5487,1iRC0WHs9uhAi0EYeJJB3L,TRUST!,JPEGMAFIA,industrial,50,0.769,0.754,6,-4.5,1,0.085,0.172,0.000571,0.388,0.728,93.581,4
5488,4Yi3sg4qKOcW9ic91nqMas,Aankhon Mein Teri,Manas Roy,indian,49,0.594,0.304,6,-10.817,1,0.0291,0.869,0.00035,0.167,0.718,113.873,4
5489,0aiqrNJkcz1xDGUD8HLrRz,Bumblebeat,Govi,new-age,42,0.7,0.684,11,-10.688,0,0.0325,0.801,0.877,0.0916,0.8,92.994,4
5490,5GnnXxXPvLP5lGyoGi6XnJ,Mim,Kiawasch Sahebnassagh,iranian,0,0.534,0.00983,2,-27.208,0,0.0633,0.991,0.919,0.0901,0.27,140.663,3
5491,3lB90ecwKTc3SHHUadsv2E,Ovotaar,aswekeepsearching;Shankuraj Konwar,ambient,26,0.449,0.774,6,-6.135,0,0.0384,0.592,0.00687,0.104,0.156,95.964,4
5492,5DrFXlNz2pLreo5dOGJFwk,"1,2,3,4,5 (Once I Caught a Fish Alive)",Top of the Bus,kids,7,0.572,0.696,2,-6.394,1,0.0403,0.868,0.0,0.107,0.963,185.104,4
5493,4hxOfp6BebUvo4lfpphunp,Silver Bells,The Miracles,blues,0,0.606,0.329,10,-14.312,1,0.0249,0.616,0.0,0.121,0.87,99.408,3
5494,6ymoA9aCgqTyoQLIeR7vCX,Shaayad,Taba Chake,singer-songwriter,52,0.606,0.474,8,-8.498,1,0.0308,0.671,9.09e-06,0.114,0.43,94.967,4
5495,6lvJDlBrtabJWiBlMTGxKs,For the Damaged Coda,Blonde Redhead,electronic,60,0.5,0.47,0,-9.995,0,0.0395,0.798,0.88,0.0899,0.0766,141.454,4
5496,7h415uWIuMv9DtP3fmbJwd,"Ай да ну да, да не",Nikolai Erdenko,romance,10,0.341,0.638,11,-11.086,0,0.0514,0.785,1.85e-06,0.131,0.763,157.015,4
5497,1EGd1FDd07PzxbMoOGdwze,On and On,Alkaline,j-dance,22,0.458,0.619,4,-7.553,1,0.335,0.257,0.0,0.275,0.278,193.092,4
5498,2r69YILaGLD7FW7swtDR20,Ouverture - Single Edit,Étienne Daho,synth-pop,27,0.339,0.425,9,-14.147,0,0.0324,0.0038,0.0262,0.0616,0.194,167.93,4
5499,6ERSeYdw1JMv58g3CHrOQU,The Importance of Elsewhere,Lack Of Afro,afrobeat,21,0.795,0.727,4,-9.737,1,0.0494,0.155,0.0112,0.131,0.826,108.036,4
5500,41hOiG9rbP9VbNFZkGkNQf,helluva,Oscar Hollis,study,32,0.573,0.316,0,-22.426,1,0.246,0.863,0.904,0.112,0.425,160.162,4
5501,4eyUfu56JmWzuOKr41Y2xy,"Eugene Onegin, Op. 24, Act I Scene 1: No. 5a, Scene and Quartet ""Mes-dames! Ya na sebya vzyal smelost""",Sergei Lemeshev;Евгений Белоусов;Валентина Петрова;Boris Khaikin;Оркестр Большого театра,romance,3,0.399,0.101,7,-17.888,1,0.0498,0.966,0.0,0.19,0.21,127.066,3
5502,0llVmVvhhn5vS5OdiYhq8C,Too Much Blood - Remastered,The Rolling Stones,rock,0,0.592,0.909,6,-5.887,0,0.051,0.0149,0.177,0.0571,0.479,116.433,4
5503,1iIk4Q10fffmVs3WPvDfxU,Jag har väntat på ett regn,Lars Winnerbäck,singer-songwriter,0,0.47,0.499,1,-12.614,0,0.0367,0.123,0.288,0.109,0.267,106.41,4
5504,0dLbrlAVPPjpPqnYfmJsWk,Tera Hone Laga Hoon,Atif Aslam;Alisha Chinai;Pritam,pop,73,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,4
5505,0aLrHZKT7pcszo0e5SiMIG,HUMBLE.,Our Last Night,metalcore,52,0.539,0.903,2,-6.038,1,0.0389,9.81e-05,0.176,0.149,0.445,150.028,4
5506,5mLllF9AIePVdhExTiNyyr,Too Little Too Late - Little Late Edit,Joris Voorn;Underworld,minimal-techno,46,0.682,0.737,4,-10.628,0,0.0412,0.00559,0.689,0.0873,0.169,128.005,4
5507,5mq4298VIqbvE4sEqzteEF,The Rat's Lair,Germaine Franco,disney,19,0.502,0.202,0,-19.155,0,0.0578,0.835,0.853,0.077,0.305,186.654,4
5508,5ubqmrfkcaznhnxeJgMdkh,The Fix-It Machine,Dora The Explorer,kids,16,0.775,0.819,9,-4.754,1,0.107,0.528,0.0,0.0783,0.952,95.076,4
5509,0qJyBqYvqtVbPWtsDY3RYe,Dance with Me,Morgan Evans;Kelsea Ballerini,country,0,0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-06,0.107,0.462,147.979,4
5510,05UkW0aWSlpxcOlT3NtJ1N,I've Seen That Face Before (Libertango),Grace Jones,synth-pop,29,0.807,0.46,9,-14.432,0,0.0564,0.000619,0.111,0.0604,0.965,133.329,4
5511,0HwEvvbu8rQgVeBsa6Rgnu,Ta Com Saudade de Mim,MC Teteu;JC NO BEAT;DJ F7,funk,43,0.875,0.775,5,-5.704,0,0.0551,0.00448,0.000649,0.107,0.255,131.953,4
5512,6UONKSFwZNsqTXs7D6O2rK,Pilleranu,Project Malabaricus;Sithara Krishnakumar,malay,27,0.525,0.86,8,-8.33,1,0.049,0.0548,2.13e-05,0.132,0.561,179.972,3
5513,72WsGKDz9QlqEWKkhaeNBz,歲月流情,Jacky Cheung,cantopop,22,0.527,0.187,7,-13.868,1,0.0272,0.789,0.0,0.234,0.171,83.184,4
5514,0aZJGkkXR3DgaFqo5sB8ot,Weightless,All Time Low,punk-rock,66,0.497,0.923,2,-4.512,1,0.138,0.00282,0.0,0.158,0.663,181.074,4
5515,36kJAxLb04RxqtTETruUKM,East Bound And Down,Midland,country,0,0.62,0.974,7,-4.175,1,0.0717,0.041,1.61e-05,0.339,0.711,118.06,4
5516,1Xfh1QJb4D1ZJkywnWI5cG,Sag et op Kölsch,Brings,party,27,0.482,0.8,7,-5.419,1,0.0361,0.0832,0.0,0.209,0.549,199.804,3
5517,24Sqz5FNuD6D5Utxeg4DmK,more,keshi,chill,58,0.565,0.707,5,-4.98,1,0.0357,0.568,0.0,0.374,0.401,79.973,4
5518,4wRqmqh28WCSZfLrKVPA6N,Vamos las Bandas,Patricio Rey y sus Redonditos de Ricota,punk,43,0.435,0.74,0,-6.354,1,0.0299,0.0545,0.000105,0.0862,0.622,133.433,4
5519,7MWijfKFjQbpMHvhJBWWQt,Last Thing I'll Ever Need,Loren Allred,show-tunes,43,0.446,0.306,4,-7.734,1,0.0364,0.732,0.0,0.0725,0.272,121.583,4
5520,2CFGJOKqK7pOdGN4Ujg0Ea,Naama,Sultan + Shepard;Nathan Nicholson,electronic,45,0.626,0.697,10,-8.689,0,0.0398,0.0849,0.58,0.111,0.0537,119.961,4
5521,2rpW6YlfARNrITNWJbqCgM,Torn Apart,Eredaze,sad,49,0.653,0.505,10,-11.587,1,0.0422,0.0747,1.62e-06,0.114,0.114,92.999,4
5522,1T6928Jai5vaFUIP7XhXhS,No Worries,Simon Webbe,british,58,0.602,0.893,0,-5.113,1,0.0327,0.0938,0.00474,0.348,0.845,91.296,4
5523,1vPj1sCLhyC6oHqK24zgtb,Me Na in De,Groundation,dub,26,0.831,0.513,1,-9.266,0,0.136,0.0447,0.235,0.0803,0.641,130.211,4
5524,6mLGPVBN2iGclVHegZww3D,GJ!,BABYMETAL,j-idol,44,0.694,0.955,6,-3.818,1,0.106,0.000705,0.773,0.227,0.653,110.004,4
5525,4sO9tnvCH3DJZ3AAXoixjd,Kahaan Ho Tum,Prateek Kuhad,indie,53,0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,4
5526,1EpetN6how1RWBmJqsbiog,Not Enough,Flaw,industrial,23,0.485,0.684,2,-3.151,1,0.0348,0.000196,0.0,0.128,0.374,121.635,1
5527,53oMTo3YvCRB4mDmqCck2p,A Lifetime to Regret,George Jones,honky-tonk,13,0.462,0.366,5,-10.908,1,0.0271,0.866,0.00982,0.115,0.669,108.042,4
5528,3pZVH0mPC6fxtmjOT0i9t5,Revelation Song,Kari Jobe,world-music,53,0.276,0.263,7,-7.859,1,0.0372,0.609,0.0,0.0802,0.0997,124.404,4
5529,6iqo0fuep9lT3SKLATVDdp,Good Life,Inner City,detroit-techno,11,0.716,0.783,4,-12.876,0,0.0496,0.173,0.0325,0.0327,0.952,121.307,4
5530,25GlfPUk2HGcaomdxFSktV,An Old Fashioned Love Song - Single Version,Three Dog Night,country,0,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4
5531,0xu4nHvp3S4wVFc685Z9EY,Between The Lines,Wasted Glitter,study,47,0.738,0.63,6,-9.907,0,0.0332,0.235,0.894,0.265,0.603,89.995,4
5532,4dmdNjwLHAWB0uWI1E0hqf,It Started with a Kiss,Hot Chocolate,disco,0,0.811,0.527,0,-13.463,0,0.0986,0.238,0.000424,0.338,0.684,112.375,4
5533,3CXPFlvvhG4LAUbbpythUe,Telefone,Tim Maia,samba,42,0.495,0.439,3,-11.327,0,0.0283,0.201,0.0,0.0707,0.546,174.663,3
5534,19mM8MZLnS27poKhi2vDhn,Coming for You - Freestyle,SwitchOTR,chill,66,0.898,0.303,6,-6.68,1,0.403,0.219,0.000962,0.0633,0.68,140.23,4
5535,7LdD3hNsLa8e08knIPGUGJ,Atlantis (Super Sped Up),fenekot,chill,38,0.606,0.433,1,-8.353,0,0.0477,0.433,0.783,0.249,0.525,109.905,4
5536,61hjEEBjGQV8IyI2NvDUwl,Que Me Van a Hablar de Amor (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,tango,20,0.395,0.552,5,-10.019,1,0.184,0.919,1.36e-06,0.633,0.633,84.181,3
5537,2WTAIaNcsjfyJzzl9XLjmB,Tire Loma Da Nigbehin,Monomono,afrobeat,16,0.598,0.576,11,-9.442,0,0.0551,0.767,0.00182,0.128,0.494,107.997,4
5538,3nF0ad4eWU0Ibi8rXFIREM,Squad Up,Netsky;Jimmy Jams,drum-and-bass,18,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,4
5539,1COWV6U3LKqCBpiHPthbiB,Vibrations,Mae Ji-Yoon,guitar,45,0.671,0.2,8,-23.978,1,0.0365,0.994,0.939,0.114,0.53,107.517,3
5540,1NRzzTvsKWa1ABiSIMNz5H,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 5th Region,Michael Nyman;Michael Nyman Band,british,0,0.236,0.499,4,-12.763,0,0.0396,0.576,0.745,0.0991,0.0757,98.581,4
5541,5uv9YEK4BFSQEZVpxg143k,Esqueci de Te Esquecer - Ao Vivo,Akatu;Grupo Revelação,samba,38,0.676,0.663,7,-7.921,1,0.0761,0.544,0.0,0.642,0.91,97.844,4
5542,1gJrZGrE3RZ8HhS45OuqTq,Handprints,Lazy Leopard,study,37,0.771,0.383,9,-11.246,0,0.0689,0.364,0.838,0.167,0.373,69.993,4
5543,0OiEdiGsyIfGZE0T8XkZCz,Carnavales Apurimeños,Dúo Romances,guitar,30,0.772,0.868,9,-3.961,1,0.0558,0.778,0.000107,0.198,0.741,108.058,5
5544,2sC1hXh4VTilw8zNERUGuI,Blast - Fuzz Version,The Smashing Pumpkins,grunge,26,0.365,0.667,0,-7.843,0,0.0479,1.41e-06,0.498,0.42,0.16,130.277,4
5545,4vJr55lngvhSM8WIh9CjQc,Cemetery Gates,Pantera,metal,67,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4
5546,4bYXigPIj8cZ11Nmu4iVEU,Mary Had a Little Lamb,Toddler Tunes,children,48,0.859,0.439,5,-7.152,1,0.0351,0.261,0.0,0.103,0.961,80.006,4
5547,1XYCWk1IBt0qA8BaQPV0VM,Cheatcode,Black Tiger Sex Machine;Hairitage;Hyro The Hero,dub,49,0.467,0.934,2,-2.253,1,0.0588,0.00561,0.00186,0.107,0.135,149.967,4
5548,0l3p85cVj6FVQ2Nh7l94sr,Benimle Evlensen,Evrencan Gündüz,jazz,37,0.609,0.428,4,-11.821,1,0.0509,0.754,1.04e-05,0.108,0.521,76.867,4
5549,2S9OvGTtHz5NWvIo8wadBq,"Shameless - Live at Yankee Stadium, Bronx, NY - June 1990",Billy Joel,piano,36,0.327,0.907,7,-4.869,1,0.0817,0.126,0.000956,0.993,0.304,149.382,4
5550,0zLv81RNFByXTZ3wu91y1R,Mujer Amante,Rata Blanca,heavy-metal,50,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4
5551,2NujKSqQUZN3T9b8qWZ7Bv,"March 2, 2002",Kiawasch Sahebnassagh,iranian,0,0.196,0.247,2,-20.627,0,0.0319,0.954,0.849,0.0584,0.0383,79.289,3
5552,1dGHiCU5dYJTr9c7LXmTAe,Déjalo ir,Benny,spanish,40,0.706,0.551,2,-5.462,1,0.0304,0.303,0.0,0.23,0.598,96.993,4
5553,1ViiOKBUbJY69lSrRTbDXi,Death Roll,Wage War,metalcore,53,0.507,0.975,0,-3.346,0,0.182,1.03e-05,0.0118,0.133,0.14,122.021,4
5554,1oFiPGBafH9Woo9AMwgBSl,I'm Every Woman,Chaka Khan,disco,66,0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,4
5555,4ljapUYfjlL3Cp7fduR5NV,Hi,Mike Birbiglia,comedy,24,0.619,0.566,10,-10.768,0,0.949,0.854,0.0,0.759,0.438,92.895,3
5556,6yNmMB6Q1GysPt5TziGLhP,Nunca Mi Amor,Enrique Guzman,rock-n-roll,28,0.403,0.448,0,-10.903,1,0.0293,0.467,0.000223,0.115,0.548,104.302,4
5557,4qhP9KcZc1eT8HFJKfrKuo,My America,Jeff Allen,comedy,27,0.528,0.749,1,-16.593,1,0.948,0.685,0.0,0.866,0.206,76.76,3
5558,2QFzn5NXgtqssepxJjmJYP,Liga pra Mim (Ao Vivo),Calcinha Preta,forro,48,0.513,0.779,4,-6.644,1,0.0362,0.163,1.21e-05,0.698,0.618,163.98,4
5559,1K8wuukCdlJPDgwfgsO1i8,The Eternal Glory of War,Deströyer 666,black-metal,16,0.145,0.995,1,-5.952,1,0.235,4.77e-06,0.348,0.649,0.0346,179.832,3
5560,16fleVhuPbPn4tw0ByRLC8,Nadhe Nee,Kester,malay,22,0.696,0.575,0,-8.964,0,0.0449,0.541,1.21e-06,0.239,0.721,128.03,4
5561,00FDHurakzVEiPutdUxXXq,Wouldn't It Be Good,Nik Kershaw,synth-pop,65,0.655,0.705,2,-8.529,0,0.0285,0.169,0.0139,0.0698,0.749,97.007,4
5562,4uZUh5lP2BXlG8xYwFrCS5,Homie,Kid Riz,soul,57,0.705,0.533,9,-5.66,0,0.338,0.724,0.0,0.189,0.759,66.761,5
5563,3scTcEG4LbCYuL3eRjInZy,La Leyenda del Hada y el Mago,Barilari;Jens Johansson;Emppu Vuorinen;Sami Vänskä;Jukka Nevalainen,heavy-metal,19,0.388,0.943,4,-4.474,0,0.0489,5.85e-05,0.00125,0.394,0.536,75.426,3
5564,58gqyeFXhOttZW3yetJGPN,Reggaetón Lento (Remix),CNCO;Little Mix,reggae,66,0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624,93.767,4
5565,0E7U13bmvEccq4CtC3q0Pw,Me & U,TWOPILOTS,french,64,0.781,0.849,8,-4.855,0,0.0396,0.0123,0.000523,0.0602,0.495,118.012,4
5566,3ApG3iuYCLkY6Q6OITwphd,A Greater Purpose,Ancient Bards,goth,24,0.425,0.979,7,-2.55,1,0.0737,0.000577,3.38e-06,0.0446,0.393,180.092,4
5567,5NeqEn90g6xINLMINAt0GA,Love Yuh,Tommy Lee Sparta,j-dance,22,0.638,0.52,6,-9.034,0,0.206,0.351,0.0104,0.203,0.161,193.634,4
5568,68AyTcvyK46hpzwohHUkJI,Waalian,Harnoor,pop,66,0.617,0.392,1,-9.295,1,0.193,0.381,0.0,0.1,0.313,84.499,4
5569,2vGfjY0JLLiBiEFq7zgQjB,Everyday,Buddy Holly;The Crickets,r-n-b,0,0.731,0.255,3,-11.732,1,0.0375,0.485,0.0,0.09,0.564,135.346,4
5570,3sdokgCYFdz24u6vohprY4,Algún Lugar Encontraré,Andrés Calamaro;Carlos Vives,alt-rock,0,0.694,0.52,9,-8.758,1,0.0245,0.412,1.26e-06,0.137,0.52,108.06,4
5571,6WuFu1HN0xkdeJHkLvwbmY,何度目の青空か?,Nogizaka46,j-idol,27,0.623,0.903,5,-3.455,0,0.0389,0.321,0.0,0.115,0.507,121.968,4
5572,7iOnimUEDfSTzypLSMMj06,Toxic Ends,Rarin,sad,48,0.582,0.73,6,-7.22,0,0.421,0.115,0.0,0.123,0.441,175.073,4
5573,7m74gDDWJmNjL1rUcWReuH,Eu queria ter uma bomba,Barão Vermelho,r-n-b,41,0.602,0.629,6,-6.777,0,0.0342,0.252,0.0,0.699,0.41,140.734,4
5574,67qo6doHpmWzX44TFvh0Lh,Jesus and Grandmothers,Myq Kaplan,comedy,19,0.45,0.878,6,-5.07,1,0.927,0.88,0.0,0.945,0.511,80.633,5
5575,2AHVwkBqH9Xveyc104mEAN,Fire Truck,Pinkfong,children,43,0.687,0.872,9,-4.436,1,0.361,0.305,0.0,0.355,0.831,130.987,4
5576,1KTcfHwN1K0AEpkXUIgywC,Puthan Puthu,K. G. Markose;K. S. Chithra,malay,22,0.435,0.481,6,-6.044,1,0.029,0.785,0.0143,0.11,0.694,133.829,4
5577,4BL4aEbddW0OGv6fFYYFUt,Ocean,Anuv Jain,indie,54,0.72,0.237,3,-11.665,1,0.0415,0.963,0.0,0.0952,0.606,125.335,4
5578,7BXuu4tenwNfOlY9bztDR3,Sé Que Te Duele,Alejandro Fernández;Morat,rock,0,0.691,0.854,9,-4.77,1,0.0735,0.239,0.0,0.0969,0.779,94.96,4
5579,5tQLDu1DNTEasldQhulale,Cały świat - Radio Edit,Kuba Jurzyk,disney,19,0.581,0.507,7,-8.021,1,0.0326,0.0496,0.0,0.093,0.458,137.985,4
5580,2lN6G35gsXkA3xzPYqmis5,Self vs Self (feat. In Flames),Pendulum;In Flames,drum-and-bass,57,0.438,0.989,10,-2.354,0,0.0959,4.94e-06,0.00198,0.941,0.332,174.012,4
5581,4QV1hnN4YCsjhmemeNFkjk,Half As Much,Hank Williams;Drifting Cowboys,honky-tonk,18,0.669,0.192,2,-15.831,1,0.0367,0.977,3.08e-05,0.0946,0.393,127.173,4
5582,6sSFydXXbEIaqR4n3XUQuz,"О, день",Nikolai Erdenko,romance,1,0.308,0.483,10,-15.63,1,0.0742,0.854,0.017,0.423,0.687,91.738,4
5583,5YdXWfMBwbblzdppHRcKt5,Wall Crawling Giant Insect Breaks,The Herbaliser,trip-hop,18,0.834,0.905,11,-6.079,1,0.0966,0.0939,0.00227,0.634,0.836,110.004,4
5584,6hypt8VPJxeMXTTcRUHS86,Glory,The Score,alt-rock,60,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,4
5585,0ht7BrhjJHyxIc88BFO42I,Eres Imposible De Olvidar,Banda Cuisillos,r-n-b,47,0.508,0.573,9,-8.229,1,0.0565,0.784,2.4e-05,0.0854,0.409,72.59,4
5586,0QmJSvcKBUsthT3qSjaxC9,Alvará - Ao vivo,Jorge Aragão,pagode,44,0.504,0.78,4,-10.364,0,0.0352,0.763,0.336,0.919,0.586,96.065,4
5587,1lSiPN2y8TdozvIFMWF7eI,October,Jack Hartmann,kids,15,0.971,0.819,11,-4.301,0,0.213,0.0867,1.82e-06,0.0373,0.535,114.963,4
5588,4t8FOtt2xPRrxlhiqW1sKz,Children's Christmas Song - Stereo,The Supremes,disco,0,0.674,0.666,10,-9.749,1,0.0381,0.392,0.0,0.231,0.734,115.868,4
5589,5psIcronqyDyYWBVFNSyVh,A fórmula do amor,Kid Abelha,mpb,45,0.68,0.735,5,-7.939,1,0.0277,0.0597,0.214,0.119,0.881,133.289,4
5590,6qfnPUcs1Qba8eePYBPu8X,Betty,Kai Whiston,club,38,0.758,0.459,11,-13.758,0,0.124,0.593,0.631,0.356,0.169,107.993,4
5591,3mX6oCjaxDyuV3CK7mA9qe,Nånting med dig,Steget,goth,22,0.327,0.293,1,-10.218,0,0.0311,0.668,5.03e-06,0.125,0.17,77.644,3
5592,4mGigKCuAXQot4xkmhate9,Teeth of the Hydra,Steve Vai,guitar,41,0.151,0.904,2,-6.595,1,0.0535,0.0203,0.886,0.468,0.372,83.968,4
5593,3vq7aH5bBDHGg2szzHUdUw,I Don't Wanna Be Me,Type O Negative,industrial,0,0.473,0.977,8,-8.651,0,0.15,0.0243,0.604,0.0931,0.0449,100.552,4
5594,1K2fnd52EHmeDmrPfJLcyq,Breaking the Law,Doro;Udo Dirkschneider,heavy-metal,19,0.324,0.854,9,-5.599,0,0.189,0.0339,0.0,0.26,0.178,85.964,4
5595,4zFHwVj4A8s0G5f7aOlpKo,Hometown Glory,Adele,british,62,0.436,0.336,10,-8.517,0,0.037,0.962,3.4e-05,0.102,0.21,122.456,4
